Topic to send: test-topic
Topic to acks: -1
Records: 80000
Size:30000
458 records sent, 91,5 records/sec (2,62 MB/sec), 10,9 ms avg latency, 276,0 ms max latency.
505 records sent, 100,9 records/sec (2,89 MB/sec), 9,9 ms avg latency, 36,0 ms max latency.
514 records sent, 102,6 records/sec (2,94 MB/sec), 9,7 ms avg latency, 35,0 ms max latency.
515 records sent, 102,8 records/sec (2,94 MB/sec), 9,7 ms avg latency, 34,0 ms max latency.
507 records sent, 101,3 records/sec (2,90 MB/sec), 9,8 ms avg latency, 42,0 ms max latency.
517 records sent, 103,4 records/sec (2,96 MB/sec), 9,6 ms avg latency, 41,0 ms max latency.
520 records sent, 103,9 records/sec (2,97 MB/sec), 9,6 ms avg latency, 33,0 ms max latency.
510 records sent, 101,9 records/sec (2,91 MB/sec), 9,8 ms avg latency, 51,0 ms max latency.
522 records sent, 104,3 records/sec (2,98 MB/sec), 9,6 ms avg latency, 35,0 ms max latency.
521 records sent, 104,1 records/sec (2,98 MB/sec), 9,6 ms avg latency, 41,0 ms max latency.
523 records sent, 104,6 records/sec (2,99 MB/sec), 9,5 ms avg latency, 10,0 ms max latency.
522 records sent, 104,2 records/sec (2,98 MB/sec), 9,6 ms avg latency, 38,0 ms max latency.
504 records sent, 100,7 records/sec (2,88 MB/sec), 9,9 ms avg latency, 160,0 ms max latency.
523 records sent, 104,6 records/sec (2,99 MB/sec), 9,5 ms avg latency, 41,0 ms max latency.
525 records sent, 104,9 records/sec (3,00 MB/sec), 9,5 ms avg latency, 28,0 ms max latency.
525 records sent, 104,9 records/sec (3,00 MB/sec), 9,5 ms avg latency, 37,0 ms max latency.
527 records sent, 105,3 records/sec (3,01 MB/sec), 9,5 ms avg latency, 31,0 ms max latency.
524 records sent, 104,7 records/sec (3,00 MB/sec), 9,5 ms avg latency, 27,0 ms max latency.
516 records sent, 103,2 records/sec (2,95 MB/sec), 9,7 ms avg latency, 98,0 ms max latency.
521 records sent, 104,2 records/sec (2,98 MB/sec), 9,6 ms avg latency, 48,0 ms max latency.
527 records sent, 105,2 records/sec (3,01 MB/sec), 9,5 ms avg latency, 35,0 ms max latency.
525 records sent, 105,0 records/sec (3,00 MB/sec), 9,5 ms avg latency, 32,0 ms max latency.
526 records sent, 105,1 records/sec (3,01 MB/sec), 9,5 ms avg latency, 30,0 ms max latency.
530 records sent, 105,9 records/sec (3,03 MB/sec), 9,4 ms avg latency, 31,0 ms max latency.
524 records sent, 104,8 records/sec (3,00 MB/sec), 9,5 ms avg latency, 40,0 ms max latency.
505 records sent, 100,9 records/sec (2,89 MB/sec), 9,9 ms avg latency, 190,0 ms max latency.
523 records sent, 104,4 records/sec (2,99 MB/sec), 9,6 ms avg latency, 40,0 ms max latency.
524 records sent, 104,7 records/sec (3,00 MB/sec), 9,5 ms avg latency, 39,0 ms max latency.
529 records sent, 105,8 records/sec (3,03 MB/sec), 9,4 ms avg latency, 19,0 ms max latency.
529 records sent, 105,7 records/sec (3,02 MB/sec), 9,4 ms avg latency, 21,0 ms max latency.
529 records sent, 105,7 records/sec (3,02 MB/sec), 9,4 ms avg latency, 15,0 ms max latency.
530 records sent, 105,8 records/sec (3,03 MB/sec), 9,4 ms avg latency, 13,0 ms max latency.
523 records sent, 104,6 records/sec (2,99 MB/sec), 9,6 ms avg latency, 28,0 ms max latency.
524 records sent, 104,7 records/sec (3,00 MB/sec), 9,5 ms avg latency, 37,0 ms max latency.
530 records sent, 105,9 records/sec (3,03 MB/sec), 9,4 ms avg latency, 10,0 ms max latency.
531 records sent, 106,1 records/sec (3,04 MB/sec), 9,4 ms avg latency, 14,0 ms max latency.
524 records sent, 104,6 records/sec (2,99 MB/sec), 9,5 ms avg latency, 31,0 ms max latency.
504 records sent, 100,7 records/sec (2,88 MB/sec), 9,9 ms avg latency, 212,0 ms max latency.
518 records sent, 103,4 records/sec (2,96 MB/sec), 9,6 ms avg latency, 57,0 ms max latency.
527 records sent, 105,3 records/sec (3,01 MB/sec), 9,5 ms avg latency, 35,0 ms max latency.
525 records sent, 104,9 records/sec (3,00 MB/sec), 9,5 ms avg latency, 28,0 ms max latency.
527 records sent, 105,2 records/sec (3,01 MB/sec), 9,5 ms avg latency, 40,0 ms max latency.
528 records sent, 105,4 records/sec (3,02 MB/sec), 9,5 ms avg latency, 20,0 ms max latency.
527 records sent, 105,3 records/sec (3,01 MB/sec), 9,5 ms avg latency, 37,0 ms max latency.
525 records sent, 104,9 records/sec (3,00 MB/sec), 9,5 ms avg latency, 36,0 ms max latency.
523 records sent, 104,5 records/sec (2,99 MB/sec), 9,6 ms avg latency, 39,0 ms max latency.
533 records sent, 106,5 records/sec (3,05 MB/sec), 9,4 ms avg latency, 13,0 ms max latency.
530 records sent, 105,9 records/sec (3,03 MB/sec), 9,4 ms avg latency, 32,0 ms max latency.
526 records sent, 105,1 records/sec (3,01 MB/sec), 9,5 ms avg latency, 32,0 ms max latency.
526 records sent, 105,1 records/sec (3,01 MB/sec), 9,5 ms avg latency, 39,0 ms max latency.
502 records sent, 100,4 records/sec (2,87 MB/sec), 9,9 ms avg latency, 260,0 ms max latency.
522 records sent, 104,4 records/sec (2,99 MB/sec), 9,6 ms avg latency, 46,0 ms max latency.
525 records sent, 105,0 records/sec (3,00 MB/sec), 9,5 ms avg latency, 42,0 ms max latency.
529 records sent, 105,7 records/sec (3,02 MB/sec), 9,5 ms avg latency, 30,0 ms max latency.
530 records sent, 105,9 records/sec (3,03 MB/sec), 9,4 ms avg latency, 11,0 ms max latency.
523 records sent, 104,6 records/sec (2,99 MB/sec), 9,6 ms avg latency, 43,0 ms max latency.
530 records sent, 105,9 records/sec (3,03 MB/sec), 9,4 ms avg latency, 21,0 ms max latency.
523 records sent, 104,5 records/sec (2,99 MB/sec), 9,6 ms avg latency, 69,0 ms max latency.
529 records sent, 105,8 records/sec (3,03 MB/sec), 9,4 ms avg latency, 32,0 ms max latency.
526 records sent, 105,1 records/sec (3,01 MB/sec), 9,5 ms avg latency, 42,0 ms max latency.
524 records sent, 104,7 records/sec (2,99 MB/sec), 9,5 ms avg latency, 35,0 ms max latency.
522 records sent, 104,3 records/sec (2,98 MB/sec), 9,6 ms avg latency, 33,0 ms max latency.
526 records sent, 105,2 records/sec (3,01 MB/sec), 9,5 ms avg latency, 37,0 ms max latency.
528 records sent, 105,6 records/sec (3,02 MB/sec), 9,5 ms avg latency, 23,0 ms max latency.
518 records sent, 103,5 records/sec (2,96 MB/sec), 9,6 ms avg latency, 53,0 ms max latency.
526 records sent, 105,0 records/sec (3,00 MB/sec), 9,5 ms avg latency, 38,0 ms max latency.
527 records sent, 105,3 records/sec (3,01 MB/sec), 9,5 ms avg latency, 30,0 ms max latency.
527 records sent, 105,3 records/sec (3,01 MB/sec), 9,5 ms avg latency, 42,0 ms max latency.
529 records sent, 105,7 records/sec (3,03 MB/sec), 9,4 ms avg latency, 32,0 ms max latency.
525 records sent, 104,9 records/sec (3,00 MB/sec), 9,5 ms avg latency, 36,0 ms max latency.
519 records sent, 103,7 records/sec (2,97 MB/sec), 9,6 ms avg latency, 68,0 ms max latency.
505 records sent, 100,8 records/sec (2,89 MB/sec), 9,9 ms avg latency, 228,0 ms max latency.
